who_collected,date_collected,notch_id,weight,unit,existing_cage_number,new_cage_number,group,notes,mouse_id,latest_cage,mouse_label,starting_cage_number,dob,species,sex
Pablo,2022-07-07,1L,19.78,g,22476,NA,saline+noMtb,NA,59,22476,Cage: 22476 Notch: 1L,F#3Saline,2022-04-05,C57BL/64,f
Pablo,2022-07-07,1R1L,20.54,g,22476,NA,saline+noMtb,NA,60,22476,Cage: 22476 Notch: 1R1L,F#3Saline,2022-04-05,C57BL/65,f
Pablo,2022-07-07,0,29.57,g,22019,NA,bcg,NA,61,22019,Cage: 22019 Notch: 0,22019,2022-04-05,C57BL/66,m
Pablo,2022-07-07,1R,27.07,g,22019,NA,bcg,NA,62,22019,Cage: 22019 Notch: 1R,22019,2022-04-05,C57BL/67,m
Pablo,2022-07-07,1L,33.57,g,22019,NA,bcg,NA,63,22019,Cage: 22019 Notch: 1L,22019,2022-04-05,C57BL/68,m
Pablo,2022-07-07,1R1L,28.3,g,22019,NA,bcg,NA,64,22019,Cage: 22019 Notch: 1R1L,22019,2022-04-05,C57BL/69,m
Pablo,2022-07-07,0,29.65,g,22020,NA,bcg,NA,65,22020,Cage: 22020 Notch: 0,22020,2022-04-05,C57BL/70,m
Pablo,2022-07-07,1R,25.86,g,22020,NA,bcg,NA,66,22020,Cage: 22020 Notch: 1R,22020,2022-04-05,C57BL/71,m
Pablo,2022-07-07,1L,28.18,g,22020,NA,bcg,NA,67,22020,Cage: 22020 Notch: 1L,22020,2022-04-05,C57BL/72,m
Pablo,2022-07-07,1R1L,31,g,22020,NA,bcg,NA,68,22020,Cage: 22020 Notch: 1R1L,22020,2022-04-05,C57BL/73,m
Pablo,2022-07-07,0,28.95,g,22021,NA,bcg,NA,69,22021,Cage: 22021 Notch: 0,22021,2022-04-05,C57BL/74,m
Pablo,2022-07-07,1R,25.2,g,22021,NA,bcg,NA,70,22021,Cage: 22021 Notch: 1R,22021,2022-04-05,C57BL/75,m
Pablo,2022-07-07,1L,28.83,g,22021,NA,bcg,NA,71,22021,Cage: 22021 Notch: 1L,22021,2022-04-05,C57BL/76,m
Pablo,2022-07-07,1R1L,28.89,g,22021,NA,bcg,NA,72,22021,Cage: 22021 Notch: 1R1L,22021,2022-04-05,C57BL/77,m
Pablo,2022-07-07,0,27.3,g,22022,NA,bcg+id93,NA,73,22022,Cage: 22022 Notch: 0,22022,2022-04-05,C57BL/78,m
Pablo,2022-07-07,1R,25.9,g,22022,NA,bcg+id93,NA,74,22022,Cage: 22022 Notch: 1R,22022,2022-04-05,C57BL/79,m
Pablo,2022-07-07,1L,30.77,g,22022,NA,bcg+id93,NA,75,22022,Cage: 22022 Notch: 1L,22022,2022-04-05,C57BL/80,m
Pablo,2022-07-07,1R1L,28.65,g,22022,NA,bcg+id93,NA,76,22022,Cage: 22022 Notch: 1R1L,22022,2022-04-05,C57BL/81,m
Pablo,2022-07-07,0,25.46,g,22023,NA,bcg+id93,NA,77,22023,Cage: 22023 Notch: 0,22023,2022-04-05,C57BL/82,m
Pablo,2022-07-07,1R,29.27,g,22023,NA,bcg+id93,NA,78,22023,Cage: 22023 Notch: 1R,22023,2022-04-05,C57BL/83,m
Pablo,2022-07-07,1L,29.21,g,22023,NA,bcg+id93,NA,79,22023,Cage: 22023 Notch: 1L,22023,2022-04-05,C57BL/84,m
Pablo,2022-07-07,1R1L,26.36,g,22023,NA,bcg+id93,NA,80,22023,Cage: 22023 Notch: 1R1L,22023,2022-04-05,C57BL/85,m
Pablo,2022-07-07,0,30.35,g,22024,NA,bcg+id93,NA,81,22024,Cage: 22024 Notch: 0,22024,2022-04-05,C57BL/86,m
Pablo,2022-07-07,1R,31.37,g,22024,NA,bcg+id93,NA,82,22024,Cage: 22024 Notch: 1R,22024,2022-04-05,C57BL/87,m
Pablo,2022-07-07,1L,26.37,g,22024,NA,bcg+id93,NA,83,22024,Cage: 22024 Notch: 1L,22024,2022-04-05,C57BL/88,m
Pablo,2022-07-07,1R1L,31.11,g,22024,NA,bcg+id93,NA,84,22024,Cage: 22024 Notch: 1R1L,22024,2022-04-05,C57BL/89,m
Pablo,2022-07-07,0,29.54,g,22025,NA,saline,NA,85,22025,Cage: 22025 Notch: 0,22025,2022-04-05,C57BL/90,m
Pablo,2022-07-07,1R,26.55,g,22025,NA,saline,NA,86,22025,Cage: 22025 Notch: 1R,22025,2022-04-05,C57BL/91,m
Pablo,2022-07-07,1L,30.71,g,22025,NA,saline,NA,87,22025,Cage: 22025 Notch: 1L,22025,2022-04-05,C57BL/92,m
Pablo,2022-07-07,1R1L,27.45,g,22025,NA,saline,NA,88,22025,Cage: 22025 Notch: 1R1L,22025,2022-04-05,C57BL/93,m
Pablo,2022-07-07,0,29.5,g,22026,NA,saline,NA,89,22026,Cage: 22026 Notch: 0,22026,2022-04-05,C57BL/94,m
Pablo,2022-07-07,1R,29.4,g,22026,NA,saline,NA,90,22026,Cage: 22026 Notch: 1R,22026,2022-04-05,C57BL/95,m
Pablo,2022-07-07,1L,29.28,g,22026,NA,saline,NA,91,22026,Cage: 22026 Notch: 1L,22026,2022-04-05,C57BL/96,m
Pablo,2022-07-07,1R1L,29.8,g,22026,NA,saline,NA,92,22026,Cage: 22026 Notch: 1R1L,22026,2022-04-05,C57BL/97,m
Pablo,2022-07-07,0,25.85,g,22027,NA,saline,NA,93,22027,Cage: 22027 Notch: 0,22027,2022-04-05,C57BL/98,m
Pablo,2022-07-07,1R,29.12,g,22027,NA,saline,NA,94,22027,Cage: 22027 Notch: 1R,22027,2022-04-05,C57BL/99,m
Pablo,2022-07-07,1L,27.5,g,22027,NA,saline,NA,95,22027,Cage: 22027 Notch: 1L,22027,2022-04-05,C57BL/100,m
Pablo,2022-07-07,1R1L,26.3,g,22027,NA,saline,NA,96,22027,Cage: 22027 Notch: 1R1L,22027,2022-04-05,C57BL/101,m
Pablo,2022-07-07,0,27.79,g,22028,NA,saline+id93,NA,97,22028,Cage: 22028 Notch: 0,22028,2022-04-05,C57BL/102,m
Pablo,2022-07-07,1R,29.92,g,22028,NA,saline+id93,NA,98,22028,Cage: 22028 Notch: 1R,22028,2022-04-05,C57BL/103,m
Pablo,2022-07-07,1L,28.2,g,22028,NA,saline+id93,NA,99,22028,Cage: 22028 Notch: 1L,22028,2022-04-05,C57BL/104,m
Pablo,2022-07-07,1R1L,30.22,g,22028,NA,saline+id93,NA,100,22028,Cage: 22028 Notch: 1R1L,22028,2022-04-05,C57BL/105,m
Pablo,2022-07-07,0,29.12,g,22029,NA,saline+id93,NA,101,22029,Cage: 22029 Notch: 0,22029,2022-04-05,C57BL/106,m
Pablo,2022-07-07,1R,29.5,g,22029,NA,saline+id93,NA,102,22029,Cage: 22029 Notch: 1R,22029,2022-04-05,C57BL/107,m
Pablo,2022-07-07,1L,28.63,g,22029,NA,saline+id93,NA,103,22029,Cage: 22029 Notch: 1L,22029,2022-04-05,C57BL/108,m
Pablo,2022-07-07,1R1L,29.09,g,22029,NA,saline+id93,NA,104,22029,Cage: 22029 Notch: 1R1L,22029,2022-04-05,C57BL/109,m
Pablo,2022-07-07,0,29.36,g,22030,NA,saline+id93,NA,105,22030,Cage: 22030 Notch: 0,22030,2022-04-05,C57BL/110,m
Pablo,2022-07-07,1R,33.13,g,22030,NA,saline+id93,NA,106,22030,Cage: 22030 Notch: 1R,22030,2022-04-05,C57BL/111,m
Pablo,2022-07-07,1L,29.23,g,22030,NA,saline+id93,NA,107,22030,Cage: 22030 Notch: 1L,22030,2022-04-05,C57BL/112,m
Pablo,2022-07-07,1R1L,27.8,g,22030,NA,saline+id93,NA,108,22030,Cage: 22030 Notch: 1R1L,22030,2022-04-05,C57BL/113,m
Pablo,2022-07-07,0,30.41,g,22477,NA,saline+noMtb,NA,109,22477,Cage: 22477 Notch: 0,M#4Saline,2022-04-05,C57BL/114,m
Pablo,2022-07-07,1R,30.15,g,22477,NA,saline+noMtb,NA,110,22477,Cage: 22477 Notch: 1R,M#4Saline,2022-04-05,C57BL/115,m
Pablo,2022-07-07,1L,30.92,g,22477,NA,saline+noMtb,NA,111,22477,Cage: 22477 Notch: 1L,M#4Saline,2022-04-05,C57BL/116,m
Pablo,2022-07-07,1R1L,31,g,22477,NA,saline+noMtb,NA,112,22477,Cage: 22477 Notch: 1R1L,M#4Saline,2022-04-05,C57BL/117,m
Pablo,2022-07-07,0,28.53,g,22478,NA,saline+noMtb,NA,113,22478,Cage: 22478 Notch: 0,M#5Saline,2022-04-05,C57BL/118,m
Pablo,2022-07-07,1R,28.21,g,22478,NA,saline+noMtb,NA,114,22478,Cage: 22478 Notch: 1R,M#5Saline,2022-04-05,C57BL/119,m
Pablo,2022-07-07,1L,30.34,g,22478,NA,saline+noMtb,NA,115,22478,Cage: 22478 Notch: 1L,M#5Saline,2022-04-05,C57BL/120,m
Pablo,2022-07-07,1R1L,31.71,g,22478,NA,saline+noMtb,NA,116,22478,Cage: 22478 Notch: 1R1L,M#5Saline,2022-04-05,C57BL/121,m
Pablo,2022-07-07,0,29.65,g,22479,NA,saline+noMtb,NA,117,22479,Cage: 22479 Notch: 0,M#6Saline,2022-04-05,C57BL/122,m
Pablo,2022-07-07,1R,30.92,g,22479,NA,saline+noMtb,NA,118,22479,Cage: 22479 Notch: 1R,M#6Saline,2022-04-05,C57BL/123,m
Pablo,2022-07-07,1L,28.91,g,22479,NA,saline+noMtb,NA,119,22479,Cage: 22479 Notch: 1L,M#6Saline,2022-04-05,C57BL/124,m
Pablo,2022-07-07,1R1L,30.93,g,22479,NA,saline+noMtb,NA,120,22479,Cage: 22479 Notch: 1R1L,M#6Saline,2022-04-05,C57BL/125,m
Pablo,2022-07-07,0,20.06,g,22015,NA,bcg,NA,121,22015,Cage: 22015 Notch: 0,22015,2022-04-05,C57BL/126,f
Pablo,2022-07-07,1R,22.96,g,22015,NA,bcg,NA,122,22015,Cage: 22015 Notch: 1R,22015,2022-04-05,C57BL/127,f
Pablo,2022-07-07,1L,23.18,g,22015,NA,bcg,NA,123,22015,Cage: 22015 Notch: 1L,22015,2022-04-05,C57BL/128,f
Pablo,2022-07-07,1R1L,21.34,g,22015,NA,bcg,NA,124,22015,Cage: 22015 Notch: 1R1L,22015,2022-04-05,C57BL/129,f
Pablo,2022-07-07,2L,20.56,g,22015,NA,bcg,NA,125,22015,Cage: 22015 Notch: 2L,22015,2022-04-05,C57BL/130,f
Pablo,2022-07-07,0,22.94,g,22016,NA,bcg+id93,NA,126,22016,Cage: 22016 Notch: 0,22016,2022-04-05,C57BL/131,f
Pablo,2022-07-07,1R,22.47,g,22016,NA,bcg+id93,NA,127,22016,Cage: 22016 Notch: 1R,22016,2022-04-05,C57BL/132,f
Pablo,2022-07-07,1L,22.85,g,22016,NA,bcg+id93,NA,128,22016,Cage: 22016 Notch: 1L,22016,2022-04-05,C57BL/133,f
Pablo,2022-07-07,1R1L,23.13,g,22016,NA,bcg+id93,NA,129,22016,Cage: 22016 Notch: 1R1L,22016,2022-04-05,C57BL/134,f
Pablo,2022-07-07,2L,22.37,g,22016,NA,bcg+id93,NA,130,22016,Cage: 22016 Notch: 2L,22016,2022-04-05,C57BL/135,f
Pablo,2022-07-07,0,22.25,g,22017,NA,saline,NA,131,22017,Cage: 22017 Notch: 0,22017,2022-04-05,C57BL/136,f
Pablo,2022-07-07,1R,23.13,g,22017,NA,saline,NA,132,22017,Cage: 22017 Notch: 1R,22017,2022-04-05,C57BL/137,f
Pablo,2022-07-07,1L,21.72,g,22017,NA,saline,NA,133,22017,Cage: 22017 Notch: 1L,22017,2022-04-05,C57BL/138,f
Pablo,2022-07-07,1R1L,23.1,g,22017,NA,saline,NA,134,22017,Cage: 22017 Notch: 1R1L,22017,2022-04-05,C57BL/139,f
Pablo,2022-07-07,2L,24.53,g,22017,NA,saline,NA,135,22017,Cage: 22017 Notch: 2L,22017,2022-04-05,C57BL/140,f
Pablo,2022-07-07,0,22.65,g,22018,NA,saline+id93,NA,136,22018,Cage: 22018 Notch: 0,22018,2022-04-05,C57BL/141,f
Pablo,2022-07-07,1R,21.63,g,22018,NA,saline+id93,NA,137,22018,Cage: 22018 Notch: 1R,22018,2022-04-05,C57BL/142,f
Pablo,2022-07-07,1L,19.16,g,22018,NA,saline+id93,NA,138,22018,Cage: 22018 Notch: 1L,22018,2022-04-05,C57BL/143,f
Pablo,2022-07-07,1R1L,20.15,g,22018,NA,saline+id93,NA,139,22018,Cage: 22018 Notch: 1R1L,22018,2022-04-05,C57BL/144,f
Pablo,2022-07-07,2R,19.94,g,22018,NA,saline+id93,NA,140,22018,Cage: 22018 Notch: 2R,22018,2022-04-05,C57BL/145,f
